T	Origin	Destination	Distance	TripTime
192	3	2	1	60
192	3	3	1	9
192	3	4	1	15
192	4	0	1	24
192	4	1	1	18
192	4	2	1	39
192	4	3	1	15
192	4	4	1	12
191	0	0	1	9
191	0	1	1	15
191	0	2	1	75
191	0	3	1	12
191	0	4	1	24
191	1	0	1	15
191	1	1	1	6
191	1	2	1	66
191	1	3	1	6
191	1	4	1	18
191	2	0	1	75
191	2	1	1	66
191	2	2	1	6
191	2	3	1	60
191	2	4	1	39
191	3	0	1	12
191	3	1	1	6
191	3	2	1	60
191	3	3	1	9
191	3	4	1	15
191	4	0	1	24
191	4	1	1	18
191	4	2	1	39
191	4	3	1	15
191	4	4	1	12
190	0	0	1	9
190	0	1	1	15
190	0	2	1	75
190	0	3	1	12
190	0	4	1	24
190	1	0	1	15
190	1	1	1	6
190	1	2	1	66
190	1	3	1	6
190	1	4	1	18
190	2	0	1	75
190	2	1	1	66
190	2	2	1	6
190	2	3	1	60
190	2	4	1	39
190	3	0	1	12
190	3	1	1	6
190	3	2	1	60
190	3	3	1	9
190	3	4	1	15
190	4	0	1	24
190	4	1	1	18
190	4	2	1	39
190	4	3	1	15
190	4	4	1	12
189	0	0	1	9
189	0	1	1	15
189	0	2	1	75
189	0	3	1	12
189	0	4	1	24
189	1	0	1	15
189	1	1	1	6
189	1	2	1	66
189	1	3	1	6
189	1	4	1	18
189	2	0	1	75
189	2	1	1	66
189	2	2	1	6
189	2	3	1	60
189	2	4	1	39
189	3	0	1	12
189	3	1	1	6
189	3	2	1	60
189	3	3	1	9
189	3	4	1	15
189	4	0	1	24
189	4	1	1	18
189	4	2	1	39
189	4	3	1	15
189	4	4	1	12
188	0	0	1	9
188	0	1	1	15
188	0	2	1	75
188	0	3	1	12
188	0	4	1	24
188	1	0	1	15
188	1	1	1	6
188	1	2	1	66
188	1	3	1	6
188	1	4	1	18
188	2	0	1	75
188	2	1	1	66
188	2	2	1	6
188	2	3	1	60
188	2	4	1	39
188	3	0	1	12
188	3	1	1	6
188	3	2	1	60
188	3	3	1	9
188	3	4	1	15
188	4	0	1	24
188	4	1	1	18
188	4	2	1	39
188	4	3	1	15
188	4	4	1	12
187	0	0	1	9
187	0	1	1	15
187	0	2	1	75
187	0	3	1	12
187	0	4	1	24
187	1	0	1	15
187	1	1	1	6
187	1	2	1	66
187	1	3	1	6
187	1	4	1	18
187	2	0	1	75
187	2	1	1	66
187	2	2	1	6
187	2	3	1	60
187	2	4	1	39
187	3	0	1	12
187	3	1	1	6
187	3	2	1	60
187	3	3	1	9
187	3	4	1	15
187	4	0	1	24
187	4	1	1	18
187	4	2	1	39
187	4	3	1	15
187	4	4	1	12
186	0	0	1	9
186	0	1	1	15
186	0	2	1	75
186	0	3	1	12
186	0	4	1	24
186	1	0	1	15
186	1	1	1	6
186	1	2	1	66
186	1	3	1	6
186	1	4	1	18
186	2	0	1	75
186	2	1	1	66
186	2	2	1	6
186	2	3	1	60
186	2	4	1	39
186	3	0	1	12
186	3	1	1	6
186	3	2	1	60
186	3	3	1	9
186	3	4	1	15
186	4	0	1	24
186	4	1	1	18
186	4	2	1	39
186	4	3	1	15
186	4	4	1	12
185	0	0	1	9
185	0	1	1	15
185	0	2	1	75
185	0	3	1	12
185	0	4	1	24
185	1	0	1	15
185	1	1	1	6
185	1	2	1	66
185	1	3	1	6
185	1	4	1	18
185	2	0	1	75
185	2	1	1	66
185	2	2	1	6
185	2	3	1	60
185	2	4	1	39
185	3	0	1	12
185	3	1	1	6
185	3	2	1	60
185	3	3	1	9
185	3	4	1	15
185	4	0	1	24
185	4	1	1	18
185	4	2	1	39
185	4	3	1	15
185	4	4	1	12
184	0	0	1	9
184	0	1	1	15
184	0	2	1	75
184	0	3	1	12
184	0	4	1	24
184	1	0	1	15
184	1	1	1	6
184	1	2	1	66
184	1	3	1	6
184	1	4	1	18
184	2	0	1	75
184	2	1	1	66
184	2	2	1	6
184	2	3	1	60
184	2	4	1	39
184	3	0	1	12
184	3	1	1	6
184	3	2	1	60
184	3	3	1	9
184	3	4	1	15
184	4	0	1	24
184	4	1	1	18
184	4	2	1	39
184	4	3	1	15
184	4	4	1	12
183	0	0	1	9
183	0	1	1	15
183	0	2	1	75
183	0	3	1	12
183	0	4	1	24
183	1	0	1	15
183	1	1	1	6
183	1	2	1	66
183	1	3	1	6
183	1	4	1	18
183	2	0	1	75
183	2	1	1	66
183	2	2	1	6
183	2	3	1	60
183	2	4	1	39
183	3	0	1	12
183	3	1	1	6
183	3	2	1	60
183	3	3	1	9
183	3	4	1	15
183	4	0	1	24
183	4	1	1	18
183	4	2	1	39
183	4	3	1	15
183	4	4	1	12
182	0	0	1	9
182	0	1	1	15
182	0	2	1	75
182	0	3	1	12
182	0	4	1	24
182	1	0	1	15
182	1	1	1	6
182	1	2	1	66
182	1	3	1	6
182	1	4	1	18
182	2	0	1	75
182	2	1	1	66
182	2	2	1	6
182	2	3	1	60
182	2	4	1	39
182	3	0	1	12
182	3	1	1	6
182	3	2	1	60
182	3	3	1	9
182	3	4	1	15
182	4	0	1	24
182	4	1	1	18
182	4	2	1	39
182	4	3	1	15
182	4	4	1	12
181	0	0	1	9
181	0	1	1	15
181	0	2	1	75
181	0	3	1	12
181	0	4	1	24
181	1	0	1	15
181	1	1	1	6
181	1	2	1	66
181	1	3	1	6
181	1	4	1	18
181	2	0	1	75
181	2	1	1	66
181	2	2	1	6
181	2	3	1	60
181	2	4	1	39
181	3	0	1	12
181	3	1	1	6
181	3	2	1	60
181	3	3	1	9
181	3	4	1	15
181	4	0	1	24
181	4	1	1	18
181	4	2	1	39
181	4	3	1	15
181	4	4	1	12
180	0	0	1	9
180	0	1	1	15
180	0	2	1	75
180	0	3	1	12
180	0	4	1	24
180	1	0	1	15
180	1	1	1	6
180	1	2	1	66
180	1	3	1	6
180	1	4	1	18
180	2	0	1	75
180	2	1	1	66
180	2	2	1	6
180	2	3	1	60
180	2	4	1	39
180	3	0	1	12
180	3	1	1	6
180	3	2	1	60
180	3	3	1	9
180	3	4	1	15
180	4	0	1	24
180	4	1	1	18
180	4	2	1	39
180	4	3	1	15
180	4	4	1	12
179	0	0	1	9
179	0	1	1	15
179	0	2	1	75
179	0	3	1	12
179	0	4	1	24
179	1	0	1	15
179	1	1	1	6
179	1	2	1	66
179	1	3	1	6
179	1	4	1	18
179	2	0	1	75
179	2	1	1	66
179	2	2	1	6
179	2	3	1	60
179	2	4	1	39
179	3	0	1	12
179	3	1	1	6
179	3	2	1	60
179	3	3	1	9
179	3	4	1	15
179	4	0	1	24
179	4	1	1	18
179	4	2	1	39
179	4	3	1	15
179	4	4	1	12
178	0	0	1	9
178	0	1	1	15
178	0	2	1	75
178	0	3	1	12
178	0	4	1	24
178	1	0	1	15
178	1	1	1	6
178	1	2	1	66
178	1	3	1	6
178	1	4	1	18
178	2	0	1	75
178	2	1	1	66
178	2	2	1	6
178	2	3	1	60
178	2	4	1	39
178	3	0	1	12
178	3	1	1	6
178	3	2	1	60
178	3	3	1	9
178	3	4	1	15
178	4	0	1	24
178	4	1	1	18
178	4	2	1	39
178	4	3	1	15
178	4	4	1	12
177	0	0	1	9
177	0	1	1	15
177	0	2	1	75
177	0	3	1	12
177	0	4	1	24
177	1	0	1	15
177	1	1	1	6
177	1	2	1	66
177	1	3	1	6
177	1	4	1	18
177	2	0	1	75
177	2	1	1	66
177	2	2	1	6
177	2	3	1	60
177	2	4	1	39
177	3	0	1	12
177	3	1	1	6
177	3	2	1	60
177	3	3	1	9
177	3	4	1	15
177	4	0	1	24
177	4	1	1	18
177	4	2	1	39
177	4	3	1	15
177	4	4	1	12
176	0	0	1	9
176	0	1	1	15
176	0	2	1	75
176	0	3	1	12
176	0	4	1	24
176	1	0	1	15
176	1	1	1	6
176	1	2	1	66
176	1	3	1	6
176	1	4	1	18
176	2	0	1	75
176	2	1	1	66
176	2	2	1	6
176	2	3	1	60
176	2	4	1	39
176	3	0	1	12
176	3	1	1	6
176	3	2	1	60
176	3	3	1	9
176	3	4	1	15
176	4	0	1	24
176	4	1	1	18
176	4	2	1	39
176	4	3	1	15
176	4	4	1	12
175	0	0	1	9
175	0	1	1	15
175	0	2	1	75
175	0	3	1	12
175	0	4	1	24
175	1	0	1	15
175	1	1	1	6
175	1	2	1	66
175	1	3	1	6
175	1	4	1	18
175	2	0	1	75
175	2	1	1	66
175	2	2	1	6
175	2	3	1	60
175	2	4	1	39
175	3	0	1	12
175	3	1	1	6
175	3	2	1	60
175	3	3	1	9
175	3	4	1	15
175	4	0	1	24
175	4	1	1	18
175	4	2	1	39
175	4	3	1	15
175	4	4	1	12
174	0	0	1	9
174	0	1	1	15
174	0	2	1	75
174	0	3	1	12
174	0	4	1	24
174	1	0	1	15
174	1	1	1	6
174	1	2	1	66
174	1	3	1	6
174	1	4	1	18
174	2	0	1	75
174	2	1	1	66
174	2	2	1	6
174	2	3	1	60
174	2	4	1	39
174	3	0	1	12
174	3	1	1	6
174	3	2	1	60
174	3	3	1	9
174	3	4	1	15
174	4	0	1	24
174	4	1	1	18
174	4	2	1	39
174	4	3	1	15
174	4	4	1	12
173	0	0	1	9
173	0	1	1	15
173	0	2	1	75
173	0	3	1	12
173	0	4	1	24
173	1	0	1	15
173	1	1	1	6
173	1	2	1	66
173	1	3	1	6
173	1	4	1	18
173	2	0	1	75
173	2	1	1	66
173	2	2	1	6
173	2	3	1	60
173	2	4	1	39
173	3	0	1	12
173	3	1	1	6
173	3	2	1	60
173	3	3	1	9
173	3	4	1	15
173	4	0	1	24
173	4	1	1	18
173	4	2	1	39
173	4	3	1	15
173	4	4	1	12
172	0	0	1	9
172	0	1	1	15
172	0	2	1	75
172	0	3	1	12
172	0	4	1	24
172	1	0	1	15
172	1	1	1	6
172	1	2	1	66
172	1	3	1	6
172	1	4	1	18
172	2	0	1	75
172	2	1	1	66
172	2	2	1	6
172	2	3	1	60
172	2	4	1	39
172	3	0	1	12
172	3	1	1	6
172	3	2	1	60
172	3	3	1	9
172	3	4	1	15
172	4	0	1	24
172	4	1	1	18
172	4	2	1	39
172	4	3	1	15
172	4	4	1	12
171	0	0	1	9
171	0	1	1	15
171	0	2	1	75
171	0	3	1	12
171	0	4	1	24
171	1	0	1	15
171	1	1	1	6
171	1	2	1	66
171	1	3	1	6
171	1	4	1	18
171	2	0	1	75
171	2	1	1	66
171	2	2	1	6
171	2	3	1	60
171	2	4	1	39
171	3	0	1	12
171	3	1	1	6
171	3	2	1	60
171	3	3	1	9
171	3	4	1	15
171	4	0	1	24
171	4	1	1	18
171	4	2	1	39
171	4	3	1	15
171	4	4	1	12
170	0	0	1	9
170	0	1	1	15
170	0	2	1	75
170	0	3	1	12
170	0	4	1	24
170	1	0	1	15
170	1	1	1	6
170	1	2	1	66
170	1	3	1	6
170	1	4	1	18
170	2	0	1	75
170	2	1	1	66
170	2	2	1	6
170	2	3	1	60
170	2	4	1	39
170	3	0	1	12
170	3	1	1	6
170	3	2	1	60
170	3	3	1	9
170	3	4	1	15
170	4	0	1	24
170	4	1	1	18
170	4	2	1	39
170	4	3	1	15
170	4	4	1	12
169	0	0	1	9
169	0	1	1	15
169	0	2	1	75
169	0	3	1	12
169	0	4	1	24
169	1	0	1	15
169	1	1	1	6
169	1	2	1	66
169	1	3	1	6
169	1	4	1	18
169	2	0	1	75
169	2	1	1	66
169	2	2	1	6
169	2	3	1	60
169	2	4	1	39
169	3	0	1	12
169	3	1	1	6
169	3	2	1	60
169	3	3	1	9
169	3	4	1	15
169	4	0	1	24
169	4	1	1	18
169	4	2	1	39
169	4	3	1	15
169	4	4	1	12
168	0	0	1	9
168	0	1	1	15
168	0	2	1	75
168	0	3	1	12
168	0	4	1	24
168	1	0	1	15
168	1	1	1	6
168	1	2	1	66
168	1	3	1	6
168	1	4	1	18
168	2	0	1	75
168	2	1	1	66
168	2	2	1	6
168	2	3	1	60
168	2	4	1	39
168	3	0	1	12
168	3	1	1	6
168	3	2	1	60
168	3	3	1	9
168	3	4	1	15
168	4	0	1	24
168	4	1	1	18
168	4	2	1	39
168	4	3	1	15
168	4	4	1	12
167	0	0	1	9
167	0	1	1	15
167	0	2	1	75
167	0	3	1	12
167	0	4	1	24
167	1	0	1	15
167	1	1	1	6
167	1	2	1	66
167	1	3	1	6
167	1	4	1	18
167	2	0	1	75
167	2	1	1	66
167	2	2	1	6
167	2	3	1	60
167	2	4	1	39
167	3	0	1	12
167	3	1	1	6
167	3	2	1	60
167	3	3	1	9
167	3	4	1	15
167	4	0	1	24
167	4	1	1	18
167	4	2	1	39
167	4	3	1	15
167	4	4	1	12
166	0	0	1	9
166	0	1	1	15
166	0	2	1	75
166	0	3	1	12
166	0	4	1	24
166	1	0	1	15
166	1	1	1	6
166	1	2	1	66
166	1	3	1	6
166	1	4	1	18
166	2	0	1	75
166	2	1	1	66
166	2	2	1	6
166	2	3	1	60
166	2	4	1	39
166	3	0	1	12
166	3	1	1	6
166	3	2	1	60
166	3	3	1	9
166	3	4	1	15
166	4	0	1	24
166	4	1	1	18
166	4	2	1	39
166	4	3	1	15
166	4	4	1	12
165	0	0	1	9
165	0	1	1	15
165	0	2	1	75
165	0	3	1	12
165	0	4	1	24
165	1	0	1	15
165	1	1	1	6
165	1	2	1	66
165	1	3	1	6
165	1	4	1	18
165	2	0	1	75
165	2	1	1	66
165	2	2	1	6
165	2	3	1	60
165	2	4	1	39
165	3	0	1	12
165	3	1	1	6
165	3	2	1	60
165	3	3	1	9
165	3	4	1	15
165	4	0	1	24
165	4	1	1	18
165	4	2	1	39
165	4	3	1	15
165	4	4	1	12
164	0	0	1	9
164	0	1	1	15
164	0	2	1	75
164	0	3	1	12
164	0	4	1	24
164	1	0	1	15
164	1	1	1	6
164	1	2	1	66
164	1	3	1	6
164	1	4	1	18
164	2	0	1	75
164	2	1	1	66
164	2	2	1	6
164	2	3	1	60
164	2	4	1	39
164	3	0	1	12
164	3	1	1	6
164	3	2	1	60
164	3	3	1	9
164	3	4	1	15
164	4	0	1	24
164	4	1	1	18
164	4	2	1	39
164	4	3	1	15
164	4	4	1	12
163	0	0	1	9
163	0	1	1	15
163	0	2	1	75
163	0	3	1	12
163	0	4	1	24
163	1	0	1	15
163	1	1	1	6
163	1	2	1	66
163	1	3	1	6
163	1	4	1	18
163	2	0	1	75
163	2	1	1	66
163	2	2	1	6
163	2	3	1	60
163	2	4	1	39
163	3	0	1	12
163	3	1	1	6
163	3	2	1	60
163	3	3	1	9
163	3	4	1	15
163	4	0	1	24
163	4	1	1	18
163	4	2	1	39
163	4	3	1	15
163	4	4	1	12
162	0	0	1	9
162	0	1	1	15
162	0	2	1	75
162	0	3	1	12
162	0	4	1	24
162	1	0	1	15
162	1	1	1	6
162	1	2	1	66
162	1	3	1	6
162	1	4	1	18
162	2	0	1	75
162	2	1	1	66
162	2	2	1	6
162	2	3	1	60
162	2	4	1	39
162	3	0	1	12
162	3	1	1	6
162	3	2	1	60
162	3	3	1	9
162	3	4	1	15
162	4	0	1	24
162	4	1	1	18
162	4	2	1	39
162	4	3	1	15
162	4	4	1	12
161	0	0	1	9
161	0	1	1	15
161	0	2	1	75
161	0	3	1	12
161	0	4	1	24
161	1	0	1	15
161	1	1	1	6
161	1	2	1	66
161	1	3	1	6
161	1	4	1	18
161	2	0	1	75
161	2	1	1	66
161	2	2	1	6
161	2	3	1	60
161	2	4	1	39
161	3	0	1	12
161	3	1	1	6
161	3	2	1	60
161	3	3	1	9
161	3	4	1	15
161	4	0	1	24
161	4	1	1	18
161	4	2	1	39
161	4	3	1	15
161	4	4	1	12
160	0	0	1	9
160	0	1	1	15
160	0	2	1	75
160	0	3	1	12
160	0	4	1	24
160	1	0	1	15
160	1	1	1	6
160	1	2	1	66
160	1	3	1	6
160	1	4	1	18
160	2	0	1	75
160	2	1	1	66
160	2	2	1	6
160	2	3	1	60
160	2	4	1	39
160	3	0	1	12
160	3	1	1	6
160	3	2	1	60
160	3	3	1	9
160	3	4	1	15
160	4	0	1	24
160	4	1	1	18
160	4	2	1	39
160	4	3	1	15
160	4	4	1	12
159	0	0	1	9
159	0	1	1	15
159	0	2	1	75
159	0	3	1	12
159	0	4	1	24
159	1	0	1	15
159	1	1	1	6
159	1	2	1	66
159	1	3	1	6
159	1	4	1	18
159	2	0	1	75
159	2	1	1	66
159	2	2	1	6
159	2	3	1	60
159	2	4	1	39
159	3	0	1	12
159	3	1	1	6
159	3	2	1	60
159	3	3	1	9
159	3	4	1	15
159	4	0	1	24
159	4	1	1	18
159	4	2	1	39
159	4	3	1	15
159	4	4	1	12
158	0	0	1	9
158	0	1	1	15
158	0	2	1	75
158	0	3	1	12
158	0	4	1	24
158	1	0	1	15
158	1	1	1	6
158	1	2	1	66
158	1	3	1	6
158	1	4	1	18
158	2	0	1	75
158	2	1	1	66
158	2	2	1	6
158	2	3	1	60
158	2	4	1	39
158	3	0	1	12
158	3	1	1	6
158	3	2	1	60
158	3	3	1	9
158	3	4	1	15
158	4	0	1	24
158	4	1	1	18
158	4	2	1	39
158	4	3	1	15
158	4	4	1	12
157	0	0	1	9
157	0	1	1	15
157	0	2	1	75
157	0	3	1	12
157	0	4	1	24
157	1	0	1	15
157	1	1	1	6
157	1	2	1	66
157	1	3	1	6
157	1	4	1	18
157	2	0	1	75
157	2	1	1	66
157	2	2	1	6
157	2	3	1	60
157	2	4	1	39
157	3	0	1	12
157	3	1	1	6
157	3	2	1	60
157	3	3	1	9
157	3	4	1	15
157	4	0	1	24
157	4	1	1	18
157	4	2	1	39
157	4	3	1	15
157	4	4	1	12
156	0	0	1	9
156	0	1	1	15
156	0	2	1	75
156	0	3	1	12
156	0	4	1	24
156	1	0	1	15
156	1	1	1	6
156	1	2	1	66
156	1	3	1	6
156	1	4	1	18
156	2	0	1	75
156	2	1	1	66
156	2	2	1	6
156	2	3	1	60
156	2	4	1	39
156	3	0	1	12
156	3	1	1	6
156	3	2	1	60
156	3	3	1	9
156	3	4	1	15
156	4	0	1	24
156	4	1	1	18
156	4	2	1	39
156	4	3	1	15
156	4	4	1	12
155	0	0	1	9
155	0	1	1	15
155	0	2	1	75
155	0	3	1	12
155	0	4	1	24
155	1	0	1	15
155	1	1	1	6
155	1	2	1	66
155	1	3	1	6
155	1	4	1	18
155	2	0	1	75
155	2	1	1	66
155	2	2	1	6
155	2	3	1	60
155	2	4	1	39
155	3	0	1	12
155	3	1	1	6
155	3	2	1	60
155	3	3	1	9
155	3	4	1	15
155	4	0	1	24
155	4	1	1	18
155	4	2	1	39
155	4	3	1	15
155	4	4	1	12
154	0	0	1	9
154	0	1	1	15
154	0	2	1	75
154	0	3	1	12
154	0	4	1	24
154	1	0	1	15
154	1	1	1	6
154	1	2	1	66
154	1	3	1	6
154	1	4	1	18
154	2	0	1	75
154	2	1	1	66
154	2	2	1	6
154	2	3	1	60
154	2	4	1	39
154	3	0	1	12
154	3	1	1	6
154	3	2	1	60
154	3	3	1	9
154	3	4	1	15
154	4	0	1	24
154	4	1	1	18
154	4	2	1	39
154	4	3	1	15
154	4	4	1	12
153	0	0	1	9
153	0	1	1	15
153	0	2	1	75
153	0	3	1	12
153	0	4	1	24
153	1	0	1	15
153	1	1	1	6
153	1	2	1	66
153	1	3	1	6
153	1	4	1	18
153	2	0	1	75
153	2	1	1	66
153	2	2	1	6
153	2	3	1	60
153	2	4	1	39
153	3	0	1	12
153	3	1	1	6
153	3	2	1	60
153	3	3	1	9
153	3	4	1	15
153	4	0	1	24
153	4	1	1	18
153	4	2	1	39
153	4	3	1	15
153	4	4	1	12
152	0	0	1	9
152	0	1	1	15
152	0	2	1	75
152	0	3	1	12
152	0	4	1	24
152	1	0	1	15
152	1	1	1	6
152	1	2	1	66
152	1	3	1	6
152	1	4	1	18
152	2	0	1	75
152	2	1	1	66
152	2	2	1	6
152	2	3	1	60
152	2	4	1	39
152	3	0	1	12
152	3	1	1	6
152	3	2	1	60
152	3	3	1	9
152	3	4	1	15
152	4	0	1	24
152	4	1	1	18
152	4	2	1	39
152	4	3	1	15
152	4	4	1	12
151	0	0	1	9
151	0	1	1	15
151	0	2	1	75
151	0	3	1	12
151	0	4	1	24
151	1	0	1	15
151	1	1	1	6
151	1	2	1	66
151	1	3	1	6
151	1	4	1	18
151	2	0	1	75
151	2	1	1	66
151	2	2	1	6
151	2	3	1	60
151	2	4	1	39
151	3	0	1	12
151	3	1	1	6
151	3	2	1	60
151	3	3	1	9
151	3	4	1	15
151	4	0	1	24
151	4	1	1	18
151	4	2	1	39
151	4	3	1	15
151	4	4	1	12
150	0	0	1	9
150	0	1	1	15
150	0	2	1	75
150	0	3	1	12
150	0	4	1	24
150	1	0	1	15
150	1	1	1	6
150	1	2	1	66
150	1	3	1	6
150	1	4	1	18
150	2	0	1	75
150	2	1	1	66
150	2	2	1	6
150	2	3	1	60
150	2	4	1	39
150	3	0	1	12
150	3	1	1	6
150	3	2	1	60
150	3	3	1	9
150	3	4	1	15
150	4	0	1	24
150	4	1	1	18
150	4	2	1	39
150	4	3	1	15
150	4	4	1	12
149	0	0	1	9
149	0	1	1	15
149	0	2	1	75
149	0	3	1	12
149	0	4	1	24
149	1	0	1	15
149	1	1	1	6
149	1	2	1	66
149	1	3	1	6
149	1	4	1	18
149	2	0	1	75
149	2	1	1	66
149	2	2	1	6
149	2	3	1	60
149	2	4	1	39
149	3	0	1	12
149	3	1	1	6
149	3	2	1	60
149	3	3	1	9
149	3	4	1	15
149	4	0	1	24
149	4	1	1	18
149	4	2	1	39
149	4	3	1	15
149	4	4	1	12
148	0	0	1	9
148	0	1	1	15
148	0	2	1	75
148	0	3	1	12
148	0	4	1	24
148	1	0	1	15
148	1	1	1	6
148	1	2	1	66
148	1	3	1	6
148	1	4	1	18
148	2	0	1	75
148	2	1	1	66
148	2	2	1	6
148	2	3	1	60
148	2	4	1	39
148	3	0	1	12
148	3	1	1	6
148	3	2	1	60
148	3	3	1	9
148	3	4	1	15
148	4	0	1	24
148	4	1	1	18
148	4	2	1	39
148	4	3	1	15
148	4	4	1	12
147	0	0	1	9
147	0	1	1	15
147	0	2	1	75
147	0	3	1	12
147	0	4	1	24
147	1	0	1	15
147	1	1	1	6
147	1	2	1	66
147	1	3	1	6
147	1	4	1	18
147	2	0	1	75
147	2	1	1	66
147	2	2	1	6
147	2	3	1	60
147	2	4	1	39
147	3	0	1	12
147	3	1	1	6
147	3	2	1	60
147	3	3	1	9
147	3	4	1	15
147	4	0	1	24
147	4	1	1	18
147	4	2	1	39
147	4	3	1	15
147	4	4	1	12
146	0	0	1	9
146	0	1	1	15
146	0	2	1	75
146	0	3	1	12
146	0	4	1	24
146	1	0	1	15
146	1	1	1	6
146	1	2	1	66
146	1	3	1	6
146	1	4	1	18
146	2	0	1	75
146	2	1	1	66
146	2	2	1	6
146	2	3	1	60
146	2	4	1	39
146	3	0	1	12
146	3	1	1	6
146	3	2	1	60
146	3	3	1	9
146	3	4	1	15
146	4	0	1	24
146	4	1	1	18
146	4	2	1	39
146	4	3	1	15
146	4	4	1	12
145	0	0	1	9
145	0	1	1	15
145	0	2	1	75
145	0	3	1	12
145	0	4	1	24
145	1	0	1	15
145	1	1	1	6
145	1	2	1	66
145	1	3	1	6
145	1	4	1	18
145	2	0	1	75
145	2	1	1	66
145	2	2	1	6
145	2	3	1	60
145	2	4	1	39
145	3	0	1	12
145	3	1	1	6
145	3	2	1	60
145	3	3	1	9
145	3	4	1	15
145	4	0	1	24
145	4	1	1	18
145	4	2	1	39
145	4	3	1	15
145	4	4	1	12
144	0	0	1	9
144	0	1	1	15
144	0	2	1	75
144	0	3	1	12
144	0	4	1	24
144	1	0	1	15
144	1	1	1	6
144	1	2	1	66
144	1	3	1	6
144	1	4	1	18
144	2	0	1	75
144	2	1	1	66
144	2	2	1	6
144	2	3	1	60
144	2	4	1	39
144	3	0	1	12
144	3	1	1	6
144	3	2	1	60
144	3	3	1	9
144	3	4	1	15
144	4	0	1	24
144	4	1	1	18
144	4	2	1	39
144	4	3	1	15
144	4	4	1	12
143	0	0	1	9
143	0	1	1	15
143	0	2	1	75
143	0	3	1	12
143	0	4	1	24
143	1	0	1	15
143	1	1	1	6
143	1	2	1	66
143	1	3	1	6
143	1	4	1	18
143	2	0	1	75
143	2	1	1	66
143	2	2	1	6
143	2	3	1	60
143	2	4	1	39
143	3	0	1	12
143	3	1	1	6
143	3	2	1	60
143	3	3	1	9
143	3	4	1	15
143	4	0	1	24
143	4	1	1	18
143	4	2	1	39
143	4	3	1	15
143	4	4	1	12
142	0	0	1	9
142	0	1	1	15
142	0	2	1	75
142	0	3	1	12
142	0	4	1	24
142	1	0	1	15
142	1	1	1	6
142	1	2	1	66
142	1	3	1	6
142	1	4	1	18
142	2	0	1	75
142	2	1	1	66
142	2	2	1	6
142	2	3	1	60
142	2	4	1	39
142	3	0	1	12
142	3	1	1	6
142	3	2	1	60
142	3	3	1	9
142	3	4	1	15
142	4	0	1	24
142	4	1	1	18
142	4	2	1	39
142	4	3	1	15
142	4	4	1	12
141	0	0	1	9
141	0	1	1	15
141	0	2	1	75
141	0	3	1	12
141	0	4	1	24
141	1	0	1	15
141	1	1	1	6
141	1	2	1	66
141	1	3	1	6
141	1	4	1	18
141	2	0	1	75
141	2	1	1	66
141	2	2	1	6
141	2	3	1	60
141	2	4	1	39
141	3	0	1	12
141	3	1	1	6
141	3	2	1	60
141	3	3	1	9
141	3	4	1	15
141	4	0	1	24
141	4	1	1	18
141	4	2	1	39
141	4	3	1	15
141	4	4	1	12
140	0	0	1	9
140	0	1	1	15
140	0	2	1	75
140	0	3	1	12
140	0	4	1	24
140	1	0	1	15
140	1	1	1	6
140	1	2	1	66
140	1	3	1	6
140	1	4	1	18
140	2	0	1	75
140	2	1	1	66
140	2	2	1	6
140	2	3	1	60
140	2	4	1	39
140	3	0	1	12
140	3	1	1	6
140	3	2	1	60
140	3	3	1	9
140	3	4	1	15
140	4	0	1	24
140	4	1	1	18
140	4	2	1	39
140	4	3	1	15
140	4	4	1	12
139	0	0	1	9
139	0	1	1	15
139	0	2	1	75
139	0	3	1	12
139	0	4	1	24
139	1	0	1	15
139	1	1	1	6
139	1	2	1	66
139	1	3	1	6
139	1	4	1	18
139	2	0	1	75
139	2	1	1	66
139	2	2	1	6
139	2	3	1	60
139	2	4	1	39
139	3	0	1	12
139	3	1	1	6
139	3	2	1	60
139	3	3	1	9
139	3	4	1	15
139	4	0	1	24
139	4	1	1	18
139	4	2	1	39
139	4	3	1	15
139	4	4	1	12
138	0	0	1	9
138	0	1	1	15
138	0	2	1	75
138	0	3	1	12
138	0	4	1	24
138	1	0	1	15
138	1	1	1	6
138	1	2	1	66
138	1	3	1	6
138	1	4	1	18
138	2	0	1	75
138	2	1	1	66
138	2	2	1	6
138	2	3	1	60
138	2	4	1	39
138	3	0	1	12
138	3	1	1	6
138	3	2	1	60
138	3	3	1	9
138	3	4	1	15
138	4	0	1	24
138	4	1	1	18
138	4	2	1	39
138	4	3	1	15
138	4	4	1	12
137	0	0	1	9
137	0	1	1	15
137	0	2	1	75
137	0	3	1	12
137	0	4	1	24
137	1	0	1	15
137	1	1	1	6
137	1	2	1	66
137	1	3	1	6
137	1	4	1	18
137	2	0	1	75
137	2	1	1	66
137	2	2	1	6
137	2	3	1	60
137	2	4	1	39
137	3	0	1	12
137	3	1	1	6
137	3	2	1	60
137	3	3	1	9
137	3	4	1	15
137	4	0	1	24
137	4	1	1	18
137	4	2	1	39
137	4	3	1	15
137	4	4	1	12
136	0	0	1	9
136	0	1	1	15
136	0	2	1	75
136	0	3	1	12
136	0	4	1	24
136	1	0	1	15
136	1	1	1	6
136	1	2	1	66
136	1	3	1	6
136	1	4	1	18
136	2	0	1	75
136	2	1	1	66
136	2	2	1	6
136	2	3	1	60
136	2	4	1	39
